#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357510735550968028	922936	63094	5	10886	887
1357510736051713637	211322	40013	5	8312	555
1357510736552385581	158107	33798	5	7801	583
1357510737052998941	173841	36028	5	7165	535
1357510737553610301	184909	41002	5	8764	592
1357510738054223619	349059	82403	6	17561	1563
1357510738554818313	172624	32002	5	6632	499
1357510739055423465	158576	32786	5	7140	504
1357510739556027033	171690	32478	5	6727	509
1357510740056655477	155485	39710	5	8352	509
1357510740557557211	155126	33189	5	7516	545
1357510741058219696	175049	36814	5	7141	570
1357510741558871139	186383	38008	5	8498	606
1357510742059503750	400905	91070	6	19142	1627
1357510742560122610	174908	34256	5	7036	500
1357510743060757636	158949	32310	5	7160	512
1357510743561382913	172277	31966	5	6773	513
1357510744062062190	184001	40249	5	8512	589
1357510744562700342	185848	41428	5	8849	602
1357510745063320035	185907	41727	5	8763	507
1357510745564052187	158735	32665	5	7368	525
1357510746064689547	422325	84784	6	17477	1618
1357510746565315448	174108	32483	5	6622	503
1357510747065952100	160686	32315	5	7212	539
1357510747566575752	172515	32510	5	6545	478
1357510748067283612	159886	32285	5	7281	512
1357510748567910597	173190	33394	5	6773	456
1357510749068544665	160160	33215	5	7761	571
1357510749569256608	175356	34712	5	6882	539
1357510750069894760	375909	88330	6	18720	1632
1357510750570627328	197670	34980	5	7718	574
1357510751071385980	186278	38944	5	7850	584
1357510751572113923	185373	43966	5	9055	624
1357510752072839449	185373	38990	5	8673	612
1357510752573565601	183957	41508	5	8874	568
1357510753074301419	184111	41526	5	8731	488
1357510753575024612	158539	32912	5	7408	533
1357510754075753013	378254	84170	6	17709	1578
1357510754576478581	176563	38584	5	8449	613
1357510755077258358	187081	40231	5	7921	605
1357510755578130342	187768	43662	5	9205	627
1357510756078850869	186830	43223	5	9210	608
1357510756579577437	184601	41452	5	8873	590
1357510757080302671	184329	41567	5	8865	561
1357510757581023490	184525	40991	5	8752	573
1357510758081751766	389769	92412	6	19619	1641
1357510758582517917	176341	35183	5	7152	580
1357510759083237402	188018	42298	5	9016	613
1357510759583981970	515997	44839	5	9218	628
1357510760084804746	295613	42356	5	10011	605
1357510760585765355	288539	41509	5	8887	589
1357510761086578715	293304	41521	5	7890	579
1357510761587454991	287885	40983	5	9616	582
1357510762088250392	484030	86282	6	17895	1660
1357510762589074126	282142	37632	5	7281	616
1357510763089848653	290265	42287	5	9960	601
1357510763590631721	293898	42344	5	9033	622
1357510764091420247	289075	41474	5	7826	585
1357510764592293939	299756	41448	5	9858	604
1357510765093094132	287584	38925	5	7700	575
1357510765595111196	287874	43498	5	9843	595
1357510766095779931	480173	84804	6	17768	1578
1357510766596448874	276384	36797	5	8081	597
1357510767097115151	292841	41468	5	8863	581
1357510767597776928	287375	43232	5	9208	636
1357510768098457288	288916	42319	5	8845	605
1357510768599120939	288389	39186	5	7709	589
1357510769099786258	280208	41171	5	8923	594
1357510769600549034	260726	43506	5	9683	619
1357510770101255186	484772	85672	6	17629	1529
1357510770602153253	278466	32478	5	6749	515
1357510771102836280	286778	42218	5	9460	564
1357510771603539056	284690	39700	5	8503	559
1357510772104230333	288620	38128	5	7716	595
1357510772604904818	285251	43992	5	9054	593
1357510773105589219	292792	39005	5	8642	577
1357510773606288538	283056	41028	5	8724	591
1357510774107133022	480612	87369	6	18544	1598
1357510774607843840	302707	42616	5	8788	601
1357510775108521742	286470	43029	5	9189	597
1357510775609349184	291183	43234	5	9231	625
1357510776110028669	286342	45673	5	10343	594
1357510776610712571	292213	41469	5	7901	579
1357510777111385723	286347	38999	5	8551	515
1357510777612124332	262223	32961	5	7439	532
1357510778112858650	466917	81986	6	16974	1500
1357510778613550844	274561	34980	5	6930	555
1357510779114243870	291807	37239	5	8297	570
1357510779614931064	286012	43880	5	9049	605
1357510780115695590	292989	39227	5	8666	617
1357510780617812320	285712	43768	5	9036	583
1357510781118541596	286920	41450	5	9816	586
1357510781619387747	289130	40975	5	8750	580
1357510782120186732	497359	91593	6	19085	1723
1357510782620994925	284568	38574	5	8506	654
1357510783121806951	288849	43289	5	9258	656
1357510783622690644	292120	43279	5	9196	650
1357510784123510670	286900	41503	5	8704	614
1357510784624315238	287157	41467	5	8898	594
1357510785125122764	291339	41507	5	8811	610
