#Timestamp	CORE_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1357168340587187450	CORE_0	5.17	0	5.17	89.65	0	0	0	0	0	0
1357168341412094577	CORE_0	0	0	1.21	96.34	1.21	1.21	0	0	0	0
1357168342227136762	CORE_0	0	0	0	96.42	0	0	3.57	0	0	0
1357168343052096055	CORE_0	1.21	0	0	98.78	0	0	0	0	0	0
1357168343872165252	CORE_0	0	0	0	98.76	0	1.23	0	0	0	0
1357168344699047410	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168345537143336	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1357168346362098879	CORE_0	0	0	1.23	97.53	0	1.23	0	0	0	0
1357168347182155285	CORE_0	0	0	0	98.78	0	1.21	0	0	0	0
1357168348012156799	CORE_0	1.21	0	0	98.78	0	0	0	0	0	0
1357168348832156622	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168349667142441	CORE_0	0	0	0	98.79	0	1.20	0	0	0	0
1357168350497131288	CORE_0	0	0	1.20	98.79	0	0	0	0	0	0
1357168351317173486	CORE_0	1.28	0	0	97.43	0	1.28	0	0	0	0
1357168352157149359	CORE_0	0	0	1.20	96.38	0	2.40	0	0	0	0
1357168352982129736	CORE_0	0	0	0	98.78	0	1.21	0	0	0	0
1357168353822180733	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168354637142252	CORE_0	0	0	1.21	98.78	0	0	0	0	0	0
1357168355462195003	CORE_0	0	0	0	98.76	0	1.23	0	0	0	0
1357168356298117858	CORE_0	0	0	2.56	92.30	1.28	3.84	0	0	0	0
1357168357112184507	CORE_0	0	0	0	97.59	0	2.40	0	0	0	0
1357168357934224651	CORE_0	0	0	1.26	98.73	0	0	0	0	0	0
1357168358777391381	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1357168359617332004	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168360444223620	CORE_0	0	0	0	98.79	0	1.20	0	0	0	0
1357168361287313225	CORE_0	1.21	0	0	98.78	0	0	0	0	0	0
1357168362119355561	CORE_0	0	0	1.19	97.61	0	1.19	0	0	0	0
1357168362967446720	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168363812402439	CORE_0	0	0	1.17	97.64	0	1.17	0	0	0	0
1357168364652348646	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168365497346948	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1357168366336382285	CORE_0	1.25	0	1.25	93.75	0	3.75	0	0	0	0
1357168367182420165	CORE_0	0	0	1.17	97.64	0	1.17	0	0	0	0
1357168368027399509	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168368862382995	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168369697399730	CORE_0	0	0	0	98.79	0	1.20	0	0	0	0
1357168370537384228	CORE_0	0	0	1.19	97.61	0	0	1.19	0	0	0
1357168371369312523	CORE_0	0	0	1.21	96.34	1.21	1.21	0	0	0	0
1357168372217421807	CORE_0	0	0	0	98.80	0	1.19	0	0	0	0
1357168373057362181	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1357168373902353608	CORE_0	0	0	0	98.79	0	1.20	0	0	0	0
1357168374717045128	CORE_0	1.26	0	1.26	94.93	0	2.53	0	0	0	0
1357168375362604547	CORE_0	0	0	1.66	95.00	0	3.33	0	0	0	0
1357168376204357368	CORE_0	0	0	2.43	95.12	0	1.21	1.21	0	0	0
1357168377033862760	CORE_0	0	0	5.00	91.25	0	3.75	0	0	0	0
1357168377677417774	CORE_0	0	0	4.91	91.80	0	3.27	0	0	0	0
1357168378509403443	CORE_0	0	0	7.31	86.58	0	4.87	1.21	0	0	0
1357168379336924930	CORE_0	0	0	2.53	94.93	0	2.53	0	0	0	0
1357168379953644808	CORE_0	1.69	0	0	94.91	0	3.38	0	0	0	0
1357168380589489783	CORE_0	0	0	3.33	95.00	0	1.66	0	0	0	0
1357168381437592192	CORE_0	0	0	1.25	80.00	15.00	2.50	1.25	0	0	0
1357168382249129106	CORE_0	0	0	5.06	89.87	0	5.06	0	0	0	0
1357168382937504109	CORE_0	0	0	0	94.91	0	5.08	0	0	0	0
1357168383777507440	CORE_0	0	0	2.50	92.50	0	3.75	1.25	0	0	0
1357168384627411381	CORE_0	0	0	4.87	91.46	0	3.65	0	0	0	0
1357168385477503779	CORE_0	0	0	2.56	92.30	0	5.12	0	0	0	0
1357168386286075126	CORE_0	0	0	5.19	88.31	1.29	5.19	0	0	0	0
1357168386924378628	CORE_0	0	0	3.22	91.93	0	3.22	1.61	0	0	0
1357168387777552716	CORE_0	1.23	0	2.46	92.59	0	3.70	0	0	0	0
1357168388622533602	CORE_0	0	0	3.79	92.40	0	3.79	0	0	0	0
1357168389464634171	CORE_0	0	0	2.50	93.75	0	2.50	1.25	0	0	0
1357168390317491178	CORE_0	0	0	7.22	89.15	0	3.61	0	0	0	0
1357168391143725631	CORE_0	0	0	3.61	91.56	0	2.40	2.40	0	0	0
1357168391882612800	CORE_0	0	0	6.15	72.30	12.30	9.23	0	0	0	0
1357168392706772848	CORE_0	0	0	3.75	93.75	0	2.50	0	0	0	0
1357168393352618515	CORE_0	0	0	4.83	91.93	0	3.22	0	0	0	0
1357168394204583485	CORE_0	0	0	2.53	94.93	0	2.53	0	0	0	0
1357168395057545241	CORE_0	0	0	3.70	92.59	0	3.70	0	0	0	0
1357168395899574102	CORE_0	1.20	0	4.81	89.15	0	3.61	1.20	0	0	0
1357168396737499779	CORE_0	0	0	2.50	93.75	1.25	2.50	0	0	0	0
1357168397574407087	CORE_0	0	0	1.25	96.25	0	2.50	0	0	0	0
1357168398424557318	CORE_0	0	0	4.76	92.85	0	2.38	0	0	0	0
1357168399264519107	CORE_0	0	0	2.46	95.06	0	1.23	1.23	0	0	0
1357168400117440572	CORE_0	0	0	2.40	95.18	0	2.40	0	0	0	0
1357168400967574553	CORE_0	0	0	1.25	96.25	0	2.50	0	0	0	0
1357168401812460981	CORE_0	0	0	2.46	95.06	0	2.46	0	0	0	0
1357168402654380801	CORE_0	0	0	0	96.29	0	2.46	1.23	0	0	0
1357168403507457932	CORE_0	0	0	4.76	92.85	0	2.38	0	0	0	0
1357168404357518496	CORE_0	0	0	1.25	97.50	0	1.25	0	0	0	0
1357168405207503603	CORE_0	0	0	2.40	93.97	0	2.40	1.20	0	0	0
1357168406062499597	CORE_0	1.20	0	3.61	91.56	0	3.61	0	0	0	0
1357168406917390842	CORE_0	0	0	2.53	92.40	0	5.06	0	0	0	0
1357168407767633906	CORE_0	0	0	3.57	94.04	0	2.38	0	0	0	0
1357168408609395144	CORE_0	0	0	2.46	95.06	0	1.23	1.23	0	0	0
1357168409467427329	CORE_0	0	0	1.21	96.34	0	2.43	0	0	0	0
1357168410317496768	CORE_0	0	0	3.61	93.97	0	2.40	0	0	0	0
1357168411167211001	CORE_0	0	0	1.23	96.29	0	2.46	0	0	0	0
1357168411997317557	CORE_0	0	0	1.20	96.38	0	1.20	1.20	0	0	0
1357168412837285013	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357168413667248236	CORE_0	0	0	1.21	97.56	0	1.21	0	0	0	0
1357168414507278693	CORE_0	0	0	0	98.75	0	1.25	0	0	0	0
1357168415334317224	CORE_0	0	0	1.23	96.29	0	2.46	0	0	0	0
1357168416177450996	CORE_0	0	0	1.20	98.79	0	0	0	0	0	0
1357168417012226316	CORE_0	1.20	0	0	96.38	1.20	1.20	0	0	0	0
1357168417847254301	CORE_0	0	0	0	98.78	0	1.21	0	0	0	0
1357168418682267786	CORE_0	0	0	1.19	97.61	0	0	1.19	0	0	0
1357168419522283534	CORE_0	0	0	0	98.78	0	1.21	0	0	0	0
1357168420362652530	CORE_0	0	0	1.21	98.78	0	0	0	0	0	0
1357168421202277739	CORE_0	0	0	0	98.79	0	1.20	0	0	0	0
1357168422037288724	CORE_0	0	0	1.21	97.56	0	1.21	0	0	0	0
1357168422877480346	CORE_0	0	0	0	98.78	0	1.21	0	0	0	0
1357168423727587785	CORE_0	0	0	1.17	98.82	0	0	0	0	0	0
1357168424582485072	CORE_0	0	0	0	98.82	0	1.17	0	0	0	0
