#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357033455258651516	automotive_susan_s	800	61	1.000000	0.029000	0.029000		19140856	5149955	224	559103	130386
1357033455781840478	automotive_susan_s	800	60	1.000000	0.028000	0.028000		20321954	5724019	268	623685	147359
1357033456315554088	automotive_susan_s	800	62	1.000000	0.029000	0.029000		25623033	6115321	279	667967	157488
1357033456843444315	automotive_susan_s	800	62	1.000000	0.029000	0.029000		17828492	5961148	277	648929	149576
1357033457373486737	automotive_susan_s	800	62	1.000000	0.030000	0.030000		25212390	5972770	288	654297	154483
1357033457903489869	automotive_susan_s	800	63	1.000000	0.030000	0.030000		31106495	9246305	419	1012191	234612
1357033458430242144	automotive_susan_s	800	60	1.000000	0.027000	0.027000		17845105	4891516	209	532937	123760
1357033458958534327	automotive_susan_s	800	63	1.000000	0.029000	0.029000		25374845	5936313	282	649718	154071
1357033459493505346	automotive_susan_s	800	63	1.000000	0.030000	0.030000		15040213	4777156	228	521318	122702
1357033460011843961	automotive_susan_s	800	61	1.000000	0.028000	0.028000		25845175	6445231	297	703276	165604
1357033460553496025	automotive_susan_s	800	62	1.000000	0.029000	0.029000		23180988	6287503	288	687726	159888
1357033461083462323	automotive_susan_s	800	63	1.000000	0.030000	0.030000		19352894	5498563	261	598891	141402
1357033461606931367	automotive_susan_s	800	60	1.000000	0.029000	0.029000		24131415	5662236	263	617231	145183
1357033462138473031	automotive_susan_s	800	63	1.000000	0.029000	0.029000		17332649	5496118	255	599992	141303
1357033462668607953	automotive_susan_s	800	63	1.000000	0.029000	0.029000		24146903	5896803	277	644541	151994
1357033463198543626	automotive_susan_s	800	61	1.000000	0.028000	0.028000		20018521	5239550	247	573565	134830
1357033463728472216	automotive_susan_s	800	63	1.000000	0.030000	0.030000		26236005	7818963	354	861598	197996
