#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357782186035822943	10327277	2722217	128	296651	72123
1357782186536369553	6960747	2338095	109	256900	62019
1357782187036809831	7752103	2649596	123	290050	70041
1357782187537243525	6323030	2145772	103	236349	57265
1357782188037676469	7923009	2713688	123	297633	72415
1357782188538111663	8535891	2916702	135	319190	77633
1357782189038557274	7867595	2708326	123	296099	72786
1357782189539001093	7905972	2723589	121	298222	73338
1357782190039440620	7927833	2734648	121	299621	73284
1357782190539884606	7976316	2712252	122	295784	72368
1357782191040343717	6328883	2203889	102	241725	59017
1357782191540801202	8008851	2695505	122	294164	71896
1357782192041248355	8028299	2726929	125	297655	73117
1357782192541689924	6581038	2212612	102	243153	59372
1357782193042134743	7804067	2668971	123	292390	70984
1357782193542574895	7903642	2703644	124	295716	72124
1357782194043152839	8419574	2889388	133	315891	77090
1357782194543601116	7989298	2721336	124	297992	72620
1357782195044049685	7931699	2702672	123	295651	72104
1357782195544493879	7836394	2694643	124	295684	72249
1357782196044934282	6572444	2223692	101	244777	59703
1357782196545376392	7879451	2687970	122	293814	71710
1357782197045828170	7812567	2693103	123	295189	71924
1357782197546267864	6683751	2223878	102	244733	60017
1357782198046705516	7999225	2747895	121	301286	73843
1357782198547145835	7818204	2695903	123	294454	72229
1357782199047715112	8364328	2875843	132	314576	77087
1357782199548164931	7867807	2702561	124	295855	72537
1357782200048644375	9674356	2837166	134	310342	76217
1357782200549175194	8065759	2689021	123	294030	71800
1357782201049696180	6772910	2203043	104	241523	58805
1357782201550228665	8060047	2684893	124	292883	71712
1357782202050823900	7499046	2483906	115	273005	66704
1357782202551339219	7402447	2449186	115	267338	65009
1357782203051866705	7993042	2669740	125	292334	71294
1357782203552382690	8094588	2701739	126	295578	72265
1357782204052971884	8699058	2881751	136	315109	76579
1357782204553496161	8090726	2696291	125	294763	72082
1357782205054013521	7943341	2676704	124	292967	71304
1357782205554549382	15988932	4830172	175	542939	121120
1357782206055178617	8366130	2767632	128	301676	74361
1357782206555832060	8433088	2818375	129	308789	75760
1357782207056442087	6723183	2236886	100	245931	60399
1357782207557045364	8126153	2722650	122	297853	72870
1357782208057654849	8019208	2687724	123	294192	72104
1357782208558262543	8041961	2729025	121	298897	73271
1357782209059011527	8557238	2867263	131	313322	76783
1357782209559602137	7932540	2693401	121	294801	72118
1357782210060187831	8331711	2750318	123	299948	73643
1357782210560854608	6720564	2233859	103	245487	60268
1357782211061475343	8054863	2677771	123	292706	71606
1357782211562075203	8018850	2674613	122	291958	71316
1357782212062670897	6834739	2224509	101	244932	59396
1357782212563271757	7954883	2660692	123	291183	71059
1357782213063886242	8063203	2691002	121	294017	71686
1357782213564531769	8099318	2704695	124	295928	72171
1357782214065183129	12616487	3492507	170	381430	92520
1357782214565782156	12013158	3690245	178	403242	96445
1357782215066286516	11941990	3595409	173	392076	94836
1357782215566818585	9940185	2984224	146	327482	78547
1357782216067334320	10975576	3405971	161	372543	90370
1357782216567847639	11007894	3413757	161	372874	90805
1357782217068347166	9269930	2846715	133	311793	75337
1357782217568881777	10397741	3261994	151	356993	86709
1357782218069422512	10821935	3399792	157	371943	90385
1357782218569913540	10823846	3396708	160	371380	89851
1357782219070572733	11384462	3543117	168	387230	93683
1357782219571106552	10073864	3265159	152	357698	87040
1357782220071659912	10389708	3318553	157	362802	88393
1357782220572174023	9959445	2981767	149	326972	78913
1357782221072697550	10366509	3278836	157	358682	86457
1357782221573257868	9491658	2909755	139	318486	76813
1357782222073815895	9966254	3098629	147	338714	82412
1357782222574366464	10683966	3340504	160	363916	87787
1357782223074911491	10661617	3352667	160	367224	88115
1357782223575485018	13065400	3938924	195	430278	102827
1357782224080664696	12538674	3834798	183	419345	100255
1357782224581160348	11768286	3626889	174	397467	95850
1357782225081679292	10824507	3291160	160	360659	86594
1357782225582192986	10658062	3245565	158	355791	85945
1357782226082724597	12927993	3925766	191	428342	103056
1357782226583231540	9582796	2931378	138	321901	77495
1357782227083736901	11847445	3610397	176	394523	94936
1357782227584230053	11380808	3517435	167	385344	92716
1357782228084768330	11068525	3421961	164	375253	89709
1357782228585347774	11033191	3443062	163	377367	90174
1357782229106410774	12396270	3743592	185	409262	98640
1357782229606914301	11925884	3662548	177	400085	96493
1357782230107397786	12164961	3741217	177	409951	98014
1357782230607907022	9958704	3045267	144	334028	80408
1357782231108418757	11691496	3511021	173	383341	91752
1357782231608913326	12421703	3740643	185	409618	97678
1357782232109404770	10159554	3020791	150	330861	79491
1357782232609875339	11718656	3596134	173	393207	94673
1357782233110393450	11896848	3617713	176	396726	95272
1357782233610886060	12094358	3700091	180	403517	97407
1357782234111405212	10137767	3300214	158	361443	87340
1357782234611995323	11564671	3568707	174	389710	94009
1357782235112523808	13667211	4075457	206	444984	105910
1357782235613042794	10660661	3196059	162	350258	84099
1357782236113543487	12256588	3685914	177	403976	97166
1357782236614131098	13203018	3908216	192	428374	101310
1357782237114712416	10589444	3166885	157	348185	83091
1357782237615333110	10958517	3423761	162	374941	90567
1357782238115926845	12409013	3787788	182	413804	98998
1357782238616512205	10484375	3318925	154	363257	87766
1357782239155924893	12480679	3853372	190	421528	102061
1357782239656500670	11939100	3672394	178	401550	97246
1357782240157074322	9828210	3167276	149	346581	84509
1357782240657666683	11170985	3467761	157	379569	92915
1357782241158274418	9567948	2991722	140	327355	78540
1357782241658851611	10923316	3380902	160	369387	89676
1357782242159476680	11115406	3408761	167	371812	89515
1357782242659982707	9031488	2810545	133	308388	74600
1357782243160564734	12039739	3652967	177	399251	96002
1357782243661054428	10290075	3293385	155	359920	87382
1357782244161585705	10849868	3380090	162	368607	89172
1357782244662105941	11243042	3428361	162	375629	90752
1357782245162609926	10593813	3320158	156	363609	87887
1357782245663104703	11651774	3641514	169	400015	96786
1357782246163617189	8917876	2781824	134	305281	73582
1357782246664172591	11298899	3499641	171	382309	92544
1357782247164745534	13121364	3825970	195	418600	99703
1357782247665267062	13799621	3798200	189	414985	100014
1357782248165778547	11532255	3629617	182	396516	95705
1357782248666324032	11955211	3783814	191	413743	99278
1357782249166835685	11298306	3572436	178	390598	93488
1357782249667337920	11561307	3651465	178	401654	95522
1357782250167842281	11606378	3675917	177	401796	96156
1357782250668336975	10598125	3223815	156	353998	84588
1357782251168850418	11539348	3597529	178	393589	94108
1357782251669350946	10761824	3411282	167	373049	89546
1357782252169847306	9458456	2909823	145	318706	76329
1357782252670353208	11227629	3523256	169	385407	91867
1357782253170850986	11602300	3593113	175	392642	94437
1357782253671391013	11482537	3545354	172	387686	93655
1357782254173918658	11419656	3571150	171	389613	94022
1357782254674413185	10680158	3396124	159	371149	89741
1357782255174914963	11777831	3638979	178	397966	96116
1357782255675413365	8820441	2767780	133	304416	73601
1357782256175955933	10825372	3425891	163	374615	90433
1357782256676458044	11086528	3527559	166	386345	92884
1357782257176951030	9959061	3015140	148	330738	79562
1357782257677453223	11592705	3643071	175	398718	95982
1357782258177980126	10062467	3275592	156	358123	86746
1357782258678477194	10163501	3274186	152	357954	86709
1357782259179051971	11448647	3632186	178	396935	95994
1357782259679557374	10811901	3441772	164	376310	91666
1357782260180045193	9742343	3191426	148	348855	85257
1357782260680598553	10212287	3103143	148	340829	82508
1357782261181116330	9725577	3115059	151	339723	82151
1357782261681595441	10110734	3229878	154	353794	85649
1357782262182089760	9080213	2836599	141	311540	74952
1357782262682595412	10969882	3461592	164	378409	91130
1357782263183105481	11216399	3518204	169	384468	92360
1357782263683615091	12414940	3459205	168	377933	91015
1357782264184196618	9018655	3053222	142	334673	81509
1357782264684682520	8264694	2818289	127	309231	75466
1357782265185175548	8125763	2717966	125	298377	72409
1357782265685698866	7756648	2631719	117	289828	70652
1357782266186188310	8593391	2899208	133	317204	77444
1357782266686712796	7494587	2409557	110	265766	64410
1357782267187198656	8563486	2865681	134	313816	76317
1357782267687695142	8660410	2961503	133	325517	79577
1357782268188185961	8529102	2910678	131	319602	77728
1357782268688685155	8533401	2898553	132	318451	77624
1357782269196755198	9050210	3013524	136	329740	80475
1357782269697230100	8911924	2967839	134	325150	79398
1357782270197718169	7755939	2648733	120	291934	71088
1357782270698246238	8612096	2850711	130	312410	76213
