#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357164838637228816	1063395	33577	41262	2159	490
1357164839137987134	217082	21375	28470	1440	381
1357164839638605286	158175	17668	23161	1351	380
1357164840139220479	173036	18914	26438	1275	383
1357164840639844423	184973	22187	28806	1475	387
1357164841140462825	157516	17551	25813	1366	380
1357164841641083143	171575	18803	22428	1196	387
1357164842141915711	407140	50005	69928	4814	1241
1357164842642524446	174720	19149	22347	1302	379
1357164843143142931	173580	22700	30082	1640	387
1357164843643825124	159308	20704	27393	1340	414
1357164844144443943	156342	17970	24564	1410	380
1357164844645088386	171270	19334	22264	1229	379
1357164845145727746	182856	21778	28783	1448	386
1357164845646361106	182472	22076	28790	1468	406
1357164846147043883	363384	45231	61735	4275	1204
1357164846647715618	158259	17584	25249	1421	372
1357164847148601186	176736	19079	22120	1224	375
1357164847649262004	181631	21743	28276	1554	387
1357164848149927197	156470	17629	24643	1414	380
1357164848650603766	168833	19166	22167	1245	376
1357164849151277167	156428	17571	25716	1396	384
1357164849651913236	171222	19209	22661	1224	399
1357164850152550637	382139	46770	63988	4296	1179
1357164850653191706	184318	22243	29167	1546	386
1357164851153849857	190197	21881	29510	1446	382
1357164851654515842	184549	22059	29556	1478	390
1357164852155418952	183742	21559	28930	1495	390
1357164852656168686	183077	22202	29005	1434	382
1357164853156877546	182353	21901	28866	1428	383
1357164853657523573	361694	45064	60512	4240	1195
1357164854158183641	184306	20346	27295	1437	381
1357164854658849959	158315	17605	26053	1409	376
1357164855159514903	180502	19390	22919	1263	379
1357164855660151971	185100	21859	29493	1491	398
1357164856160873539	185555	21870	29028	1515	386
1357164856661542649	184383	21841	28681	1503	394
1357164857163665463	184767	21990	28896	1541	455
1357164857664304448	369179	45622	60649	4272	1263
1357164858164968350	184631	20271	27326	1485	484
1357164858665631918	190132	21950	29311	1531	450
1357164859166285153	197714	21832	28783	1537	463
1357164859666958638	164187	17665	26110	1517	472
1357164860167619164	177342	19330	22703	1249	471
1357164860668284816	190151	21939	28970	1494	466
1357164861168939468	187481	21963	28853	1468	418
1357164861669602578	398361	49734	69905	4732	1333
1357164862170346146	178653	18935	23377	1353	415
1357164862671020006	507282	23144	30594	1684	391
1357164863171802907	296505	21974	29224	1618	604
1357164863672534059	321877	26396	34532	1788	481
1357164864173271252	294246	21239	27786	1384	449
1357164864674022111	290156	22728	30247	1666	447
1357164865174706638	294787	22073	29366	1473	378
1357164865675453373	476673	47014	63224	4432	1261
1357164866176164899	280209	20037	26660	1444	380
1357164866676905426	284424	21830	28371	1506	382
1357164867180005277	293736	20664	26676	1375	385
1357164867680765387	287984	22475	28967	1435	386
1357164868181465289	282392	22586	30260	1574	383
1357164868682197815	289272	21210	27490	1287	385
1357164869182871175	281672	22008	28815	1454	378
1357164869683563785	534400	50648	72636	4838	1485
